IRFI4212H-117P-IR(TO220F-5),"4,65 € (35,04 kn)",TR-N-FET 2X-100V 11A 18W,1  - ima na lageru
IRFH7440TR-INF,"4,20 € (31,64 kn)",TR-N-FET 40V 85A 104W (PQFN5X6),11  - ima na lageru
IRFD9220-MBR,"1,35 € (10,17 kn)",TR-P-FET -DIL-200V 0.6A 1E5 1W <9,12  - ima na lageru
IRFD9120-MBR,"1,73 € (13,03 kn)",TR-P-FET-DIL--100V 1A 1.3W,7  - ima na lageru
IRFD9110-IR,"1,79 € (13,49 kn)","TR-N-FET-DIL-100V 0,7A 1,3W<1,2R(0,48A)",6  - ima na lageru
IRFD9024-IR,"1,59 € (11,98 kn)","TR-P-FET-60V-1,6A 1,3W<0,28R(0,96A(DIP4)",21  - ima na lageru
IRFD9014PBF-VIS(DIP4),"1,59 € (11,98 kn)","TR-P-FET-60V-0.8A 1,3W<0,28R(0,96A(DIP4)",24  - ima na lageru
IRFD120-MBR,"1,59 € (11,98 kn)",TR-N-FET(HEX DIN) 100V 1.3A 1.3W,10  - ima na lageru
IRFD110-IR,"1,15 € (8,66 kn)",TR-N-FET 100V 1A 1.3W,8  - ima na lageru
IRFD024-IRF,"2,52 € (18,99 kn)",TR-N-FET 60V 2.5A 1.3W <0.1R(1.5A),10  - ima na lageru
IRFD014-IRF,"2,26 € (17,03 kn)",TR-N-FET 60V 1.7A 1.3W <0.2R(1A),4  - ima na lageru
IRFBG30-IR,"2,59 € (19,51 kn)","TR-N-FET-1000V 3,1A 125W 150=",0  - pošalji upit
IRFBG20PBF-VISHAY,"2,22 € (16,73 kn)",TR-N-FET 1000V 1.4A 54W(TO220),9  - ima na lageru
IRFBE30-MBR,"1,71 € (12,88 kn)",TR-N-FET 800V 4.1A 125W <3E TO220AB,0  - pošalji upit
IRFBC40-VISHAY,"1,40 € (10,55 kn)",TR-N-FET 600V 6.2A 125W 1R2(TO220AB),0  - pošalji upit
IRFBC30-MBR,"1,73 € (13,03 kn)",TR-N-FET 600V 3.9A 100W 2R2,5  - ima na lageru
IRFB9N65A-IRF,"3,13 € (23,58 kn)",TR-N-FET 650V 8.5A 167W <0.93R(5.1A),12  - ima na lageru
IRFB7730-INF,"5,97 € (44,98 kn)",TR-N-FET 75V 246A 375W (TO220),10  - ima na lageru
IRFB7446-IR,"2,99 € (22,53 kn)",TR-N-FET 40V 123A 99W 1.6mR(TO220AB),7  - ima na lageru
IRFB7440PBF-IR,"2,47 € (18,61 kn)",TR-N-FET 40V 208A 208W 2.5mR(TO220),23  - ima na lageru
IRFB7434PBF-IR,"4,45 € (33,53 kn)",TR-N-FET HEXFET 40V 317A 294W (TO220AB),4  - ima na lageru
IRFB4710PBF-IR,"3,39 € (25,54 kn)",TR-N-FET 100V 75A 200W  14mR,8  - ima na lageru
IRFB4610PBF-IR,"3,31 € (24,94 kn)",TR-N-FET 100V 73A 190W 14mR(TO252),5  - ima na lageru
IRFB4410ZPBF-IR,"2,65 € (19,97 kn)",TR-N-FET 100V 97A 230W 10mR(TO220AB),23  - ima na lageru
IRFB4332PBF-IRF,"5,72 € (43,10 kn)",TR-N-FET 250V 60A 390W 33mR (TO220AB),8  - ima na lageru
IRFB4321PBF-IR,"4,40 € (33,15 kn)",TR-N-FET 150V 83A 330W 15mR(TO220),9  - ima na lageru
IRFB4310ZPBF-INF(TO220),"4,30 € (32,40 kn)",TR-N-FET 100V 120A 250W(TO220),0  - pošalji upit
IRFB4310PBF-INF(TO220),"4,30 € (32,40 kn)",TR-N-FET 100V 140A 330W 7mR(TO220),0  - pošalji upit
IRFB4229PBF-IR,"5,56 € (41,89 kn)",TR-N-FET 250V 46A 0.047R 330W(TO220),0  - pošalji upit
IRFB4228PBF-IR,"5,97 € (44,98 kn)",TR-N-FET 150V 83A 330W 12mR(TO220AB),0  - pošalji upit
IRFB4227PBF-IR,"5,56 € (41,89 kn)",TR-N-FET-200V 65A 26mR 190W(TO220AB),20  - ima na lageru
IRFB41N15D-IR,"3,58 € (26,97 kn)",TR-N-FET 150V 41A 200W,6  - ima na lageru
IRFB4115PBF-IR(TO220),"3,95 € (29,76 kn)",TR-N-FET 150V 74A 380W 11mR,5  - ima na lageru
IRFB4110PBF-INF(TO220),"4,73 € (35,64 kn)",TR-N-FET 100V 130A 4.5mR 370W,6  - ima na lageru
IRFB4020PBF-IR,"3,38 € (25,47 kn)",TR-N-FET 200V 57A 300W(TO220),1  - ima na lageru
IRFB3307ZPBF-IF(TO220),"3,67 € (27,65 kn)",TR-N-FET 75V 120A 230W 5.6mR,1  - ima na lageru
IRFB3307PBF-INF(TO220),"3,58 € (26,97 kn)",TR-N-FET 75V 130A 250W 6.3mR,10  - ima na lageru
IRFB3306PBF-INF(TO220),"4,49 € (33,83 kn)",TR-N-FET 60V 160A 230W 4.2mR,4  - ima na lageru
IRFB3207ZPBF-IR,"4,65 € (35,04 kn)",TR-N-FET 75V 75A 300W 4.1mR 120nc(TO220),15  - ima na lageru
IRFB3207PBF-IR,"3,72 € (28,03 kn)",TR-N-FET 75V 180A 330W 4.5mR180nC(TO220),7  - ima na lageru
IRFB31N20D-IR,"2,45 € (18,46 kn)",TR-N-FET 200V 31A 200W(TO220AB),9  - ima na lageru
IRFB3006PBF-IR(TO220),"5,64 € (42,49 kn)",TR-N-FET 60V 270A 375W(TO220AB),4  - ima na lageru
IRFB260NPBF-IR,"4,18 € (31,49 kn)",TR-N-FET 200V 56A 380W 40mR(TO220),17  - ima na lageru
IRFB20N50K-VHY,"6,77 € (51,01 kn)",TR-N-FET HEXFET 500V 20A(TO220AB),6  - ima na lageru
IRF9Z34NSPBF-IR,"1,99 € (14,99 kn)",TR-P-FET HEXFET 55V 19A 68W(D2PAK),28  - ima na lageru
IRF9640SPBF-IR(MALAYSIA),"2,68 € (20,19 kn)",TR-P-FET 200V 11A 3W(TO263),5  - ima na lageru
IRF9640PBF-IR(MALAYSIA),"2,31 € (17,40 kn)",TR-P-FET 250V 18A 75W 500mR(TO220AB),28  - ima na lageru
IRF9630-MBR,"1,43 € (10,77 kn)",TR-P-FET-200V 6.5A 75W(TO220AB),56  - ima na lageru
IRF9620F-MBR,"1,05 € (7,91 kn)",TR-P-FET-200V 3.5A 40W,1  - ima na lageru
IRF9610PBF-VISH(MALAYSIA),"1,33 € (10,02 kn)","TR-P-FET 200V 1,8A 20W 3,0R (TO220AB)",7  - ima na lageru
IRF9610PBF-IR-VISH-(MALAYSIA),"1,00 € (7,53 kn)",TR-P-FET-200V 1.75A 20W,0  - pošalji upit
IRF9540NPBF-IRF,"1,43 € (10,77 kn)",TR-P-FET-100V 19A 150W 117mR(TO220),32  - ima na lageru
IRF9530PBF-VISHAY,"1,33 € (10,02 kn)","TR-P-FET 100V 12A 88W 0,3R (TO220)",0  - pošalji upit
IRF9530NSPBF-IR(D2PAK),"1,86 € (14,01 kn)","TR-SMD-P-FET 100V 14A 3,8W 0.2R(D2PAK)",14  - ima na lageru
IRF9530NPBF-IR(TO220),"1,17 € (8,82 kn)",TR-P-FET-100V 14A 79W 0.2R(TO220),19  - ima na lageru
IRF9530NLPBF-IR(TO262),"1,06 € (7,99 kn)",TR-P-FET 100V 14A 79W(TO220),42  - ima na lageru
IRF9520-IR,"1,99 € (14,99 kn)",TR-P-FET 100V 6.8A 60W <0.6R - TO220,31  - ima na lageru
IRF9510-IRF,"2,12 € (15,97 kn)",TR-P-FET 100V 4A 43W <1.2R(2.4A),2  - ima na lageru
IRF9350-MBR,"0,00 € (0,00 kn)",TR-P-FET-100V 12A 88W,0  - pošalji upit
IRF9130-IR,"9,03 € (68,04 kn)",TR-P 100V 11A 75W Rds:0.3R(TO3),6  - ima na lageru
IRF8721PBF-IRF(SO8),"1,99 € (14,99 kn)",TR-N-FET; unipolar; 30V; 14A; 2.5W,10  - ima na lageru
IRF8714PBF-IRF(SO8),"1,99 € (14,99 kn)",TR-N-MOSFET; unipolar; 30V; 14A; 2.5W; S,10  - ima na lageru
IRF8707PBF-IR(SO8),"1,06 € (7,99 kn)",TR-N-FET 30V 11A 2.5W(SO8),19  - ima na lageru
IRF851A,"0,00 € (0,00 kn)",TR-N-FET 60V 14A,0  - pošalji upit
IRF840PBF-VISHAY(TO220),"1,86 € (14,01 kn)",TR-N-FET 500V 8A 125W 0.85R(TO220),47  - ima na lageru
IRF8313PBF-INF,"2,65 € (19,97 kn)","TR-N-FET 30V 9.7A 2W 0,0155(SO8)",10  - ima na lageru
IRF830F-MBR,"2,03 € (15,30 kn)",TR-N-FET 500V 3A 35W 1.5R,2  - ima na lageru
IRF830-MBR,"0,97 € (7,31 kn)",TR-N-FET-500V 4.5A 100W 1.5R(TO220),3  - ima na lageru
IRF820-MBR,"1,33 € (10,02 kn)",TR-N-FET-500V-3A-75W 3E,11  - ima na lageru
IRF8010-IR(TO220),"5,31 € (40,01 kn)",TR-N-FET 100V 80A 260W (TO220AB),6  - ima na lageru
IRF7811AVPBF-IR,"2,59 € (19,51 kn)",TR-N-FET-HEXFET 30V 10.8A 2.5W(SOIC8),8  - ima na lageru
IRF7807ZPBF-IR(SMD),"1,19 € (8,97 kn)",TR-N-FET 30V 11A(SOIC8),1  - ima na lageru
IRF7807PBF-IR,"1,19 € (8,97 kn)",TR-N-FET UNI;HEX; 30V 8.3A 2.5W (SO8),15  - ima na lageru
IRF7506PTPBF-IR,"1,06 € (7,99 kn)",TR-DUAL P-FET 30V 1.7A <0.27OHM-a(MICRO8,10  - ima na lageru
IRF7492PBF-IR(SO8),"2,65 € (19,97 kn)",TR-SMD-N-FET 200V 3.7A 79mA 2.5W,15  - ima na lageru
IRF7470PBF-IRF,"1,84 € (13,86 kn)",TR-N-FET-HEXFET 40V 10A 2.5W(SO8),0  - pošalji upit
IRF7416PBF-IR,"2,26 € (17,03 kn)",TR-P-FET 30V 10A <20mOHM-a(5.6A)(SOIC8),6  - ima na lageru
IRF740S-IR,"2,52 € (18,99 kn)",TR-N-FET 400V 10A 125W 0.55R(TO263),7  - ima na lageru
IRF740PBF-VISHAY(TO220),"1,91 € (14,39 kn)",TR-N-FET 400V 10A 125W 0.55R(TO220),19  - ima na lageru
IRF740F-MBR,"1,79 € (13,49 kn)",TR-N-FET 400V 5.5A 40W,0  - pošalji upit
IRF7406TRPBF-IR(SO8),"2,65 € (19,97 kn)","TR-SMD P FET 30V 5,8A 2,5W",10  - ima na lageru
IRF7389PBF-SMD-IR,"1,59 € (11,98 kn)","TR-DUAL-N/P-FET-30V 7,3A 0,029R(SO8)",17  - ima na lageru
IRF7343-SMD-IRF,"1,33 € (10,02 kn)","TR DUAL N/P-FET 55V 4,7A <0.05OHM-a(SOIC",11  - ima na lageru
IRF7342PBF-SMD-IR,"1,53 € (11,53 kn)","TR-DUAL P-FET 55V 4,7A(SOIC8)",8  - ima na lageru
IRF7341PBF-SMD-IRF,"1,72 € (12,96 kn)","TR-DUAL N-FET 55V 4,7A(SOIC8)",2  - ima na lageru
IRF7319PBF-SMD-IR,"1,86 € (14,01 kn)",TR-DUAL-N/P-FET 30V(SOIC8),8  - ima na lageru
IRF7316-INF(SO8),"1,46 € (11,00 kn)","TR-SMD-PL-FET DUAL,LogL,30V 4,9A(SO8)",1  - ima na lageru
IRF7314-SMD-IR,"1,45 € (10,93 kn)",TR-P-FET-SMD-DUAL-LogL-20V-5.3A,36  - ima na lageru
IRF7313PBF-IR,"1,99 € (14,99 kn)",TR-N-FET X2 30V 6.5A 2W (SO8),20  - ima na lageru
IRF7311PBF-IRF,"1,99 € (14,99 kn)","TR-N-FET 2X,HEXFET 20V 6.6A 2W(SO8)",8  - ima na lageru
IRF730PBF-MBR,"1,06 € (7,99 kn)",TR-N-FET 400V 5.5A 100W 1.0R(TO-220AB),60  - ima na lageru
IRF730FI-ST,"1,33 € (10,02 kn)","TR-N -FET-400V 5,5A 74W(TO-220-ISO)",5  - ima na lageru
IRF7307PBF-IRF,"1,33 € (10,02 kn)",TR-N/P-FET 20/-20V; 5.2/-4.3A 1.4W (SO8),10  - ima na lageru
IRF7220-IRF,"2,39 € (18,01 kn)",TR-P-FET 14V 11A <12mOHM-a(11A)- SO8,10  - ima na lageru
IRF7205PBF-INF(SO8),"1,13 € (8,51 kn)","TR-P-FET,HEXFET 30V 4.6A 2.5W 2.5W(SO8)",9  - ima na lageru
IRF720-IR,"1,09 € (8,21 kn)","TR-N-FET-400V 3,3A 50W<1,8r(2A)",7  - ima na lageru
IRF7105PBF-IR(SO8),"0,80 € (6,03 kn)",TR-SMD-N/P FET 25/-25V 3.5/2.3A 2W,7  - ima na lageru
IRF7104PBF-IR,"1,06 € (7,99 kn)",TR-2XP-FET 20V 2.3A 2W(SO8),8  - ima na lageru
IRF7103-IRF,"1,85 € (13,94 kn)",TR-N-FET SMD DUAL 50V 3A,9  - ima na lageru
IRF710-IRF,"1,00 € (7,53 kn)",TR-N-FET 400V 2A 36W,8  - ima na lageru
IRF6894MTR-IR(DIRECTFET),"5,31 € (40,01 kn)",TR-HEXFET+SCHOTTKY 25V 37A,3  - ima na lageru
IRF6811STR-IR(DIRECTFET),"3,98 € (29,99 kn)",TR-HEXFET+SCHOTTKY 25V 74A,5  - ima na lageru
IRF644-MBR,"1,80 € (13,56 kn)",TR-N-FET 250V 14A 125W 208mR(T0220AB),10  - ima na lageru
IRF640PBF-IRF,"1,80 € (13,56 kn)",TR-N-FET 200V 18A 125W 0.18R,25  - ima na lageru
IRF640NSPBF(D2PAK),"2,26 € (17,03 kn)",TR-N-FETR-SMD DUAL 200V 18A 125W 0.18R,8  - ima na lageru
IRF640NPBF-IR(TO220),"1,99 € (14,99 kn)",TR-N-FET 200V 18A  0.15mR 150W,25  - ima na lageru
IRF640F-ST(TO220F),"1,99 € (14,99 kn)",TR-N-FET 200V 10.2A 40W,8  - ima na lageru
IRF634PBF-VISHAY,"2,79 € (21,02 kn)",TR-N-FET 250V 8.1A 74W 0R45(TO220),28  - ima na lageru
IRF630MFP-ST,"1,33 € (10,02 kn)",TR-N-FET-200V 9A 74W(TO-220-ISO),15  - ima na lageru
IRF630-MBR,"0,93 € (7,01 kn)",TR-N-FET 200V 9A 75W 0.4R,1  - ima na lageru
IRF624-IR,"2,12 € (15,97 kn)","TR-N-FET 250V 4,4A 50W <1,1r(2,6A)(TO220",50  - ima na lageru
IRF620-IR,"1,19 € (8,97 kn)",TR-N-FET 200V 5.2A 50W <0.8OHM-a(TO220AB,23  - ima na lageru
IRF614,"0,00 € (0,00 kn)",,0  - pošalji upit
IRF610PBF-VISH(CH),"0,80 € (6,03 kn)","TR-N-FET 200V 3,3A 36W <1,5r 8(2A)(TO220",46  - ima na lageru
IRF542,"0,00 € (0,00 kn)",,0  - pošalji upit
IRF540ZSPBF-INF(D2PAK),"1,19 € (8,97 kn)","TR-N-FET 100V 36A 92W 26,5mR(D2PAK)",5  - ima na lageru
IRF540NS-IR(D2PAK),"1,26 € (9,49 kn)",TR-N-FET-100V 33A 150W(TO263),16  - ima na lageru
IRF540NPBF-IR(TO220),"2,26 € (17,03 kn)",TR-N-FET 100V 28A 150W 77mR(TO220),44  - ima na lageru
IRF533,"0,00 € (0,00 kn)",,0  - pošalji upit
IRF531,"0,00 € (0,00 kn)",,0  - pošalji upit
IRF530PBF-VISHAY(TO220),"1,59 € (11,98 kn)",TR-N-FET 100V 10A 88W 160mR,2  - ima na lageru
IRF530NPBF-INF(TO220),"1,19 € (8,97 kn)",TR-N-FET-100V 17A 79W 90mR,0  - pošalji upit
IRF5305SPBF-IR(D2PAK),"2,46 € (18,53 kn)",TR-SMD-P-FET 55V 31A 110W 60mR,5  - ima na lageru
IRF5305PBF-IR(TO220),"1,47 € (11,08 kn)",TR-P-FET 55V 31A 110W 60mR,21  - ima na lageru
IRF5210-IRF,"3,38 € (25,47 kn)",TR-P-FET-100V 35A 150W 60mR(TO220),9  - ima na lageru
IRF520NPBF-IR,"1,17 € (8,82 kn)",TR-N-FET 100V 9.7A 48W 0.2R(TO220),12  - ima na lageru
IRF520F-MBR,"0,00 € (0,00 kn)",=IRF640F,0  - pošalji upit
IRF510SPBF-VIS,"1,82 € (13,71 kn)","TR-N-FET 100V 5,6A 43W 0,54R(D2PAK)",4  - ima na lageru
IRF510PBF-VISHAY(MALAISIA),"1,06 € (7,99 kn)","TR-N-FET 100V 5,6A 43W 0,54R(TO220)",9  - ima na lageru
IRF4905STRLPBF-IR,"3,38 € (25,47 kn)",TR-P-FET 55V 74A 200W <20mR(38A)(D2PAK),10  - ima na lageru
IRF4905S-IRF,"2,68 € (20,19 kn)",TR-P-FET 55V 74A 200W <20mR(38A)(D2PAK),9  - ima na lageru
IRF4905PBF-IR(MEXICO),"2,15 € (16,20 kn)",TR-P-FET 55V 74A 200W <20ME(38A)TO220AB,13  - ima na lageru
IRF460-IR,"19,38 € (146,02 kn)","TR-N-FET-500V 21A 300W<0,27R(12A)TO3",0  - pošalji upit
IRF450-MBR,"19,14 € (144,21 kn)",TR-N-FET-500V 13A 150W(TO3),4  - ima na lageru
IRF3808-IR,"3,32 € (25,01 kn)",TR-N-FET 75V 140A 330W(TO220),3  - ima na lageru
IRF3710ZPBF-IR,"1,92 € (14,47 kn)",TR-N-FET 100V 59A 160W 18mR,3  - ima na lageru
IRF3710SPBF-IR,"2,31 € (17,40 kn)",TR-N-FET-SMD-100V 57A 200W(D2PAK)(T0263),15  - ima na lageru
IRF3710PBF-IR,"1,99 € (14,99 kn)",TR-N-FET 100V 49A 150W <25mE-28A(TO220),13  - ima na lageru
IRF3709ZPBF-IR,"3,30 € (24,86 kn)",TR-N-FET UNIPOLAR 30V 86A 79W (DPAK),10  - ima na lageru
IRF3708PBF-INF(D2PAK),"0,00 € (0,00 kn)",TR-N-FET-SMD 75V 105A 200W 12mR,0  - pošalji upit
IRF3707Z-IR,"1,59 € (11,98 kn)",TR-N-FET 20V 64A 87W(TO220),9  - ima na lageru
IRF3704Z-IR,"4,78 € (36,01 kn)",TR-N-FET 30V 59A (TO220),15  - ima na lageru
IRF3415S-IR,"2,09 € (15,75 kn)",TR-N-FET 150V 37A 150W<42mR,4  - ima na lageru
IRF3415-IR,"2,26 € (17,03 kn)",TR-N-FET 150V 37A 150W <42mR(TO220),17  - ima na lageru
IRF330-IR,"17,07 € (128,61 kn)",TR-N-FET 400V 5.5A 1mR(TO204AA-2),2  - ima na lageru
IRF3205SPBF-IR,"1,59 € (11,98 kn)","TR-N-FET 55V 110A 200W 0,008R (D2PAK)",29  - ima na lageru
IRF3205PBF-IR(MALAYSIA),"2,05 € (15,45 kn)",TR-N-FET 55V 110A 200W 0008R(TO220AB),28  - ima na lageru
IRF2807SPBF-IR,"1,99 € (14,99 kn)",TR-N-FET 75V 71A 150W <13mR(D2PAK),2  - ima na lageru
IRF2807PBF-IR,"2,10 € (15,82 kn)",TR-N-FET 75V 82A 200W <13mR(TO220AB),18  - ima na lageru
IRF2805-IR,"3,98 € (29,99 kn)",TR-N-FET 55V 175A 330W,5  - ima na lageru
IRF250NPBF-IR,"2,50 € (18,84 kn)",TR-N-FET 200V 30A 214W 0.075R (TO247AC),10  - ima na lageru
IRF250-IR,"9,82 € (73,99 kn)","TR-N-FET-200V 30A 150W 0,85r(TO3)",2  - ima na lageru
IRF244,"0,00 € (0,00 kn)",TR-N-FET 250V 14A 125W,0  - pošalji upit
IRF240PBF-VISHAY,"9,13 € (68,79 kn)",TR-N-FET 200V 18A 125W(TO247AC),20  - ima na lageru
IRF230-MBR,"12,06 € (90,87 kn)",TR-N-FET 200V 9A 75W <0E4,3  - ima na lageru
IRF1407SPBF(MEXICO),"3,98 € (29,99 kn)",TR-N-FET 75V 100A 200W  0.004R(D2PAK),7  - ima na lageru
IRF1407PBF-IR,"4,78 € (36,01 kn)",TR-N-FET 75V 130A 330W 7.8mR(TO220AB),8  - ima na lageru
IRF1405PBF-IR,"2,98 € (22,45 kn)",TR-N-FET 55V 169A 5.3mR 330W (TO220AB),6  - ima na lageru
IRF1404SPBF-IR,"3,19 € (24,04 kn)","TR-N-FET-40V 162A 200W 0,004R(D2PAK)",13  - ima na lageru
IRF1404PBF-IR,"2,65 € (19,97 kn)",TR-N-FET-40V 202A 330W 0.004R (TO220AB),18  - ima na lageru
IRF135B203,"5,17 € (38,95 kn)",TR-N-FET 135V 91A 441W 8.4mR(TO220)=HY37,6  - ima na lageru
IRF1310NSPBF-IR,"2,65 € (19,97 kn)","TR-N-FET 100V 42A 3,8W(D2PAK)",5  - ima na lageru
IRF1310NPBF-IRF(MALAYSIA),"1,59 € (11,98 kn)",TR-N-FET-100V 42A 160W <35mR(22A)(TO220A,0  - pošalji upit
IRF1205-IR,"3,25 € (24,49 kn)",TR-N-FET 55V 41A 83W (TO220) Rds: 0.027,43  - ima na lageru
IRF1104-IRF,"2,65 € (19,97 kn)",TR-N- FET 40V 100A 170W(TO220),9  - ima na lageru
IRF1018ESPBF-IRF(MEXICO),"3,98 € (29,99 kn)","TR-N-FET-60V 79A 110W 0,0084R (D2PAK)",8  - ima na lageru
IRF1018EPBF-IRF(MEXICO),"1,44 € (10,85 kn)","TR-N-FET 60V 79A 110W 0,0084R (TO220AB)",2  - ima na lageru
IRF1010ZSPBF-IRF(MEXICO),"7,70 € (58,02 kn)","TR-N-FET-55V 75A 140W 0,0075R (D2PAK)",10  - ima na lageru
IRF1010NSPBF-IRF(CHINA),"1,73 € (13,03 kn)","TR-N-FET-55V 85A 180W 0,011R (D2PAK)",39  - ima na lageru
IRF1010NPBF-IRF,"1,99 € (14,99 kn)",TR-N-FET(HEXFET) 55V 72A 130W(TO220AB),0  - pošalji upit
IRF1010E-IRF,"2,16 € (16,27 kn)",TR-N-FET 60V 81A 170W <12mOHM-a(TO220),19  - ima na lageru
IR21531SPBF-IR,"3,58 € (26,97 kn)",TR-DRIVER HALF BRIDGE CH:2 (SO8),9  - ima na lageru
IR21531PBF-IR,"2,65 € (19,97 kn)",TR-DRIVER MOSFET 625.3V OUT:2 (DIP8),20  - ima na lageru
IPW65R099C6-INF,"10,94 € (82,43 kn)",TR-N-FET 650V 38A 278W (TO247),1  - ima na lageru
IPW60R070C6-INF,"13,27 € (99,98 kn)",TR-N-FET 600V 53A 391W (TO247),9  - ima na lageru
IPW60R041P-INF,"27,21 € (205,01 kn)",TR-N-FET 650V 77A 481W (TO247),10  - ima na lageru
IPP90N06-S4-INF,"0,00 € (0,00 kn)",,0  - pošalji upit
IPP60R190C6-INF,"8,58 € (64,65 kn)",TR-N-FET 600V 20A 151W 0R19(TO220F),6  - ima na lageru
IPP60R125C6-ON(TO220),"10,79 € (81,30 kn)",TR-N-FET 650V 35A 219W 125mR,8  - ima na lageru
IPP072N10N3G-IR(TO220),"4,65 € (35,04 kn)",TR-N-FET 100V 80A 150W 6.2 mOHM,3  - ima na lageru
IPLU300N04S4R8XTMA1-IR,"8,49 € (63,97 kn)",TR-SMD-N-FET-40V 300A 429W 770uR(HPSOF-8,7  - ima na lageru
IPD70R360P7S-INF,"2,81 € (21,17 kn)",TR-N-FET 700V 7.5A 59.5W (TO252),6  - ima na lageru
IPD60R800-INF,"2,12 € (15,97 kn)",TR-N-FET 600V 5.6A 48W(TO252),3  - ima na lageru
IPD600N25N3-INF,"5,31 € (40,01 kn)",TR-N-FET 250V 25A 136W (TO252),4  - ima na lageru
IPD50R380-INF,"1,99 € (14,99 kn)",TR-N-FET 500V 9.9A 73W (TO252-3),2  - ima na lageru
IPD35N10S3L-IRF(D2PAK),"0,00 € (0,00 kn)",TR-N-FET 100V 35A 26mR,0  - pošalji upit
IPD135N03L,"0,00 € (0,00 kn)",TRANZISTOR=FDD8447L,0  - pošalji upit
IPD025N06NATMA1-INF,"5,00 € (37,67 kn)",TR-N-FET-SMD-60V 90A 167W 2.1mR(TO252),4  - ima na lageru
IPB60R600C6ATMA1-INF,"2,12 € (15,97 kn)",TR-N-FET 600V 7.3A 65W TO263,5  - ima na lageru
IPB60R380C6-INF(TO263),"2,60 € (19,59 kn)",TR-N-FET 600V  10.6A 83W 0R38,14  - ima na lageru
IPB60R099C6-IR,"13,41 € (101,04 kn)",TR-N-FET 600V 38A 278W 99mR(D2PAK),3  - ima na lageru
IPB50R199CP-IR(D2PAK),"0,00 € (0,00 kn)",TR-N-FET 500V 17A 139W 0.199R,0  - pošalji upit
IPB160N04S2L-03-INF(TO263),"9,16 € (69,02 kn)",TR-,6  - ima na lageru
IPB065N15N3GAMA1(TO263-6),"4,41 € (33,23 kn)","TR-N-FET 150V 130A 0,0052R(D2PAK-6)",3  - ima na lageru
IPB020N10-IR(TO263),"0,00 € (0,00 kn)",TR-N-FET 100V 120A 375W 2mR,0  - pošalji upit
IPA80R1K0CEXKSA2-IR(TO220F),"3,32 € (25,01 kn)","TR-N-FET 800V 3,6A 950mR 32W",31  - ima na lageru
IPA60R190E6-INF,"0,00 € (0,00 kn)",TR-N-FET 650V 20A  190mR 150W,0  - pošalji upit
IPA60R190C6-INF(TO220F),"4,78 € (36,01 kn)",TR-N-FET 650V 20A  190mR 150W,5  - ima na lageru
IKW50N60T-INF,"14,50 € (109,25 kn)",TR-IGBT-600V 80A 333W(TO247),11  - ima na lageru
IKW50N60H3-IR(TO247),"8,63 € (65,02 kn)",TR-IGBT-600V 50A 167W,1  - ima na lageru
IKW40N65F5FKSA1-INF,"7,30 € (55,00 kn)",TR-IGBT 650V 74A 250W(TO247),1  - ima na lageru
IKW25N120T2-INF(PHILIPPINES),"13,27 € (99,98 kn)",TR-IGBT 1200V 25A 394W(TO247),18  - ima na lageru
IKW15T120-INF(MALASYA),"10,62 € (80,02 kn)",TR-IGBT-N 1200V 30A 110W(TO247),6  - ima na lageru
IKW15N120H3-INF,"10,35 € (77,98 kn)",TR-IGBT-N 1200V 30A 217W (TO247),4  - ima na lageru
IKCM15H60GA-INF,"29,20 € (220,01 kn)",MODUL-IC DRIVER IGBT 20KHZ(PG-MDIP24),1  - ima na lageru
IHW25N120R2-INF(TO247),"9,29 € (70,00 kn)",TR-IGBT 1200V 25A 365W,5  - ima na lageru
IGW60T120-INF,"11,26 € (84,84 kn)",TR-IGBT 1200V 60A 375W (TO247-3),5  - ima na lageru
IGW60N60H3-IR(TO247),"14,36 € (108,20 kn)","TR-IGBT 600V 30A 416W,SEIA H3",2  - ima na lageru
IGW50N60TP-INF,"11,68 € (88,00 kn)",TR-IGBT 600V 61A 319.2W(TO247),16  - ima na lageru
IGW50N60H3-IR(TO247),"11,68 € (88,00 kn)",TR-IGBT-600V 50A 333W SERIES H3,0  - pošalji upit
IGW40N60H3-INF,"6,37 € (47,99 kn)",TR-N-IGBT 600V 40A 306W(TO247)=H40H603,1  - ima na lageru
IGW30N60TFKSA1-IR(TO247),"5,82 € (43,85 kn)",TR-N-IGBT 600V 30A 187W,5  - ima na lageru
IGW30N60H3-IR(TO247),"6,51 € (49,05 kn)",TR-IGBT-600V 30A 187W,2  - ima na lageru
IGT8E21,"0,00 € (0,00 kn)",MOS N-IGBT 500V 32A 125W(TO220),0  - pošalji upit
IGP30N60H3-INF(TO220),"5,29 € (39,86 kn)",TR-IGBT 600V 30A 187W,22  - ima na lageru
HUF76107D-FSC(TO252),"2,65 € (19,97 kn)",TR-,11  - ima na lageru
HUF75545P3-ON,"6,64 € (50,03 kn)",TR-N-FET 80V 75A 270W (TO220) Rds:10mOHM,3  - ima na lageru
HUF75344P-FSC,"6,00 € (45,21 kn)",TR=75344P(TO220),6  - ima na lageru
HUF75344G3-FSC,"5,89 € (44,38 kn)",TR-N-FET 55V 75A 285W(TO247),11  - ima na lageru
HLADNJAK-FK223SACB(GERMANY),"1,99 € (14,99 kn)","HLADNJAK-SOT9,TO3,TO66 6,8K/W(42X42X17)",6  - ima na lageru
